  2.1000E+00 -1.2924E+01 -1.2942E+01 -1.4936E+00 -1.4937E+00
  2.1500E+00 -1.4583E+01 -1.4604E+01 -1.5023E+00 -1.5024E+00
  2.2000E+00 -1.6677E+01 -1.6701E+01 -1.5109E+00 -1.5110E+00
  2.2500E+00 -1.9399E+01 -1.9429E+01 -1.5193E+00 -1.5194E+00
  2.3000E+00 -2.3089E+01 -2.3125E+01 -1.5275E+00 -1.5276E+00
  2.3500E+00 -2.8374E+01 -2.8422E+01 -1.5356E+00 -1.5356E+00
  2.4000E+00 -3.6582E+01 -3.6649E+01 -1.5435E+00 -1.5435E+00
  2.4500E+00 -5.1072E+01 -5.1183E+01 -1.5512E+00 -1.5513E+00
  2.5000E+00 -8.3561E+01 -8.3805E+01 -1.5588E+00 -1.5589E+00
  2.5500E+00 -2.2275E+02 -2.2414E+02 -1.5663E+00 -1.5663E+00
  2.6000E+00  3.4950E+02  3.4690E+02 -1.5737E+00 -1.5737E+00
  2.6500E+00  9.9093E+01  9.8937E+01 -1.5809E+00 -1.5809E+00
  2.7000E+00  5.8110E+01  5.8074E+01 -1.5880E+00 -1.5880E+00
  2.7500E+00  4.1290E+01  4.1278E+01 -1.5950E+00 -1.5950E+00
  2.8000E+00  3.2125E+01  3.2121E+01 -1.6019E+00 -1.6019E+00
  2.8500E+00  2.6354E+01  2.6354E+01 -1.6087E+00 -1.6087E+00
  2.9000E+00  2.2386E+01  2.2386E+01 -1.6154E+00 -1.6154E+00
  2.9500E+00  1.9488E+01  1.9488E+01 -1.6221E+00 -1.6221E+00
  3.0000E+00  1.7277E+01  1.7277E+01 -1.6286E+00 -1.6286E+00
  3.0500E+00  1.5534E+01  1.5534E+01 -1.6351E+00 -1.6351E+00
  3.1000E+00  1.4124E+01  1.4123E+01 -1.6415E+00 -1.6415E+00
  3.1500E+00  1.2960E+01  1.2958E+01 -1.6478E+00 -1.6478E+00
  3.2000E+00  1.1981E+01  1.1978E+01 -1.6541E+00 -1.6541E+00
  3.2500E+00  1.1146E+01  1.1143E+01 -1.6603E+00 -1.6603E+00
  3.3000E+00  1.0425E+01  1.0422E+01 -1.6664E+00 -1.6665E+00
  3.3500E+00  9.7964E+00  9.7923E+00 -1.6725E+00 -1.6726E+00
  3.4000E+00  9.2426E+00  9.2379E+00 -1.6786E+00 -1.6786E+00
  3.4500E+00  8.7509E+00  8.7455E+00 -1.6846E+00 -1.6846E+00
  3.5000E+00  8.3111E+00  8.3051E+00 -1.6905E+00 -1.6906E+00
  3.5500E+00  7.9152E+00  7.9085E+00 -1.6965E+00 -1.6966E+00
  3.6000E+00  7.5567E+00  7.5494E+00 -1.7024E+00 -1.7025E+00
  3.6500E+00  7.2304E+00  7.2225E+00 -1.7082E+00 -1.7084E+00
  3.7000E+00  6.9319E+00  6.9233E+00 -1.7141E+00 -1.7142E+00
  3.7500E+00  6.6577E+00  6.6485E+00 -1.7199E+00 -1.7201E+00
  3.8000E+00  6.4048E+00  6.3949E+00 -1.7257E+00 -1.7259E+00
  3.8500E+00  6.1706E+00  6.1601E+00 -1.7315E+00 -1.7317E+00
  3.9000E+00  5.9531E+00  5.9419E+00 -1.7372E+00 -1.7375E+00
  3.9500E+00  5.7503E+00  5.7384E+00 -1.7430E+00 -1.7433E+00
  4.0000E+00  5.5607E+00  5.5481E+00 -1.7487E+00 -1.7491E+00
  4.0500E+00  5.3830E+00  5.3697E+00 -1.7545E+00 -1.7549E+00
  4.1000E+00  5.2160E+00  5.2020E+00 -1.7602E+00 -1.7607E+00
  4.1500E+00  5.0586E+00  5.0439E+00 -1.7660E+00 -1.7665E+00
  4.2000E+00  4.9099E+00  4.8946E+00 -1.7717E+00 -1.7723E+00
  4.2500E+00  4.7693E+00  4.7532E+00 -1.7775E+00 -1.7782E+00
  4.3000E+00  4.6359E+00  4.6190E+00 -1.7833E+00 -1.7840E+00
  4.3500E+00  4.5091E+00  4.4915E+00 -1.7890E+00 -1.7899E+00
  4.4000E+00  4.3884E+00  4.3700E+00 -1.7948E+00 -1.7958E+00
  4.4500E+00  4.2733E+00  4.2541E+00 -1.8007E+00 -1.8017E+00
  4.5000E+00  4.1633E+00  4.1433E+00 -1.8065E+00 -1.8076E+00
  4.5500E+00  4.0581E+00  4.0372E+00 -1.8124E+00 -1.8136E+00
  4.6000E+00  3.9572E+00  3.9355E+00 -1.8183E+00 -1.8196E+00
  4.6500E+00  3.8604E+00  3.8379E+00 -1.8243E+00 -1.8257E+00
  4.7000E+00  3.7674E+00  3.7440E+00 -1.8302E+00 -1.8318E+00
  4.7500E+00  3.6779E+00  3.6536E+00 -1.8363E+00 -1.8380E+00
  4.8000E+00  3.5916E+00  3.5664E+00 -1.8423E+00 -1.8442E+00
  4.8500E+00  3.5084E+00  3.4822E+00 -1.8485E+00 -1.8504E+00
  4.9000E+00  3.4280E+00  3.4009E+00 -1.8546E+00 -1.8568E+00
  4.9500E+00  3.3503E+00  3.3222E+00 -1.8609E+00 -1.8632E+00
